연월,기기ID,가동시간(시간),평균온도(℃),평균압력(bar),에러발생횟수,종합상태
2025-03,EQ0157,697.89,28.2,8.93,1,정상
2025-03,EQ0158,595.36,49.2,6.74,2,주의
2025-03,EQ0159,279.56,45.9,9.01,1,정상
2025-03,EQ0161,779.47,20.0,1.69,4,정상
2025-03,EQ0162,699.38,40.8,7.35,0,정상
2025-03,EQ0163,466.63,40.4,5.68,3,정상
2025-03,EQ0164,487.62,24.4,1.41,1,정상
2025-03,EQ0172,780.23,43.4,2.56,1,주의
2025-03,EQ0174,269.53,48.7,8.64,3,정상
2025-03,EQ0177,280.31,28.1,6.11,4,정상
2025-03,EQ0179,624.54,52.3,8.83,0,주의
2025-03,EQ0180,357.62,30.1,9.96,3,정상
2025-03,EQ0181,380.28,33.5,6.21,4,정상
2025-03,EQ0182,574.59,58.1,1.51,4,경고
2025-03,EQ0184,490.06,36.5,9.52,2,정상
2025-03,EQ0185,530.95,25.3,9.24,0,경고
2025-03,EQ0186,678.05,27.2,3.69,3,경고
2025-03,EQ0188,537.49,48.0,3.39,2,경고
2025-03,EQ0189,490.13,49.8,6.38,1,주의
2025-03,EQ0191,385.46,41.8,2.2,1,정상
2025-03,EQ0192,233.29,41.5,5.17,4,정상
2025-03,EQ0195,258.26,51.2,5.37,0,주의
2025-03,EQ0200,494.3,37.7,5.24,2,정상
2025-03,EQ0201,238.97,50.9,1.95,0,주의
2025-03,EQ0202,562.54,35.2,3.1,0,정상
2025-03,EQ0204,652.21,26.2,9.19,4,정상
2025-03,EQ0205,748.99,53.8,1.76,2,정상
2025-03,EQ0207,354.96,45.0,5.25,2,주의
2025-03,EQ0208,410.89,20.2,5.57,3,정상
2025-03,EQ0212,557.12,39.8,4.46,3,주의
2025-03,EQ0216,544.77,29.1,9.68,1,정상
2025-03,EQ0218,623.06,29.1,7.46,1,정상
2025-03,EQ0220,246.59,35.2,5.29,4,정상
2025-03,EQ0222,564.92,33.4,2.48,0,주의
2025-03,EQ0223,249.61,32.8,5.92,4,주의
2025-03,EQ0224,679.07,21.1,6.57,2,정상
2025-03,EQ0225,545.57,25.5,7.26,2,주의
2025-03,EQ0226,222.64,54.5,6.93,0,정상
2025-03,EQ0227,536.07,44.9,3.8,4,정상
2025-03,EQ0228,667.7,44.0,7.48,2,경고
2025-03,EQ0229,356.45,29.3,9.65,3,정상
2025-03,EQ0232,455.63,40.7,7.55,2,정상
2025-03,EQ0233,421.46,20.7,6.79,4,정상
2025-03,EQ0234,311.09,58.1,4.87,0,정상
2025-03,EQ0236,409.01,26.3,8.3,3,주의
2025-03,EQ0237,488.17,46.4,4.03,2,주의
2025-03,EQ0238,202.82,20.3,8.38,0,정상
2025-03,EQ0240,556.86,41.3,5.74,2,정상
2025-03,EQ0242,272.65,38.5,3.08,0,경고
2025-03,EQ0243,212.41,27.2,2.52,3,정상
2025-03,EQ0244,674.86,25.5,4.62,2,정상
2025-03,EQ0249,545.84,41.2,8.98,0,정상
2025-03,EQ0251,608.28,56.4,2.4,2,정상
2025-03,EQ0252,665.49,59.9,8.74,2,주의
2025-03,EQ0253,558.43,56.4,9.43,3,정상
2025-03,EQ0254,296.5,27.2,6.95,1,정상
2025-03,EQ0256,496.3,36.3,3.09,4,경고
2025-03,EQ0258,790.13,36.4,3.94,4,정상
2025-03,EQ0259,211.81,34.2,5.29,4,정상
2025-03,EQ0261,342.76,48.1,9.99,1,정상
2025-03,EQ0267,450.42,52.1,8.87,3,정상
2025-03,EQ0271,238.9,28.4,8.97,2,정상
2025-03,EQ0273,359.8,24.4,6.81,0,정상
2025-03,EQ0274,221.23,37.0,8.76,1,정상
2025-03,EQ0276,462.45,30.0,9.69,2,정상
2025-03,EQ0277,253.53,36.9,5.32,2,정상
2025-03,EQ0278,468.37,42.6,9.7,4,정상
2025-03,EQ0279,689.57,46.2,7.13,2,정상
2025-03,EQ0281,723.88,20.3,5.45,1,정상
2025-03,EQ0282,696.95,52.5,5.38,0,정상
2025-03,EQ0283,393.94,27.1,1.06,2,정상
2025-03,EQ0284,267.23,51.6,6.15,1,정상
2025-03,EQ0286,498.93,56.2,2.9,0,정상
2025-03,EQ0287,306.65,36.8,1.74,0,경고
2025-03,EQ0289,437.3,38.4,8.75,1,경고
2025-03,EQ0296,576.22,42.9,8.59,2,주의
2025-03,EQ0299,589.4,54.5,8.54,4,정상
2025-04,EQ0001,644.69,52.4,6.63,4,정상
2025-04,EQ0005,518.61,43.6,5.8,0,정상
2025-04,EQ0009,344.88,34.4,4.77,3,정상
2025-04,EQ0010,428.49,47.3,4.67,2,정상
2025-04,EQ0011,629.54,36.7,7.46,0,정상
2025-04,EQ0013,699.55,20.4,3.8,2,정상
2025-04,EQ0014,401.44,46.3,7.64,0,경고
2025-04,EQ0016,205.02,20.1,9.43,0,정상
2025-04,EQ0017,481.31,29.3,9.96,3,정상
2025-04,EQ0018,432.58,24.2,6.4,0,정상
2025-04,EQ0025,655.04,36.5,8.34,2,정상
2025-04,EQ0028,674.13,57.6,7.4,3,정상
2025-04,EQ0030,779.64,28.8,1.93,4,주의
2025-04,EQ0031,700.98,26.8,6.26,1,정상
2025-04,EQ0034,495.54,38.5,9.4,0,경고
2025-04,EQ0036,622.82,23.4,1.72,3,정상
2025-04,EQ0038,464.77,40.9,3.27,3,정상
2025-04,EQ0039,281.66,55.8,7.58,3,주의
2025-04,EQ0041,462.29,25.6,1.06,2,정상
2025-04,EQ0042,445.29,55.9,5.48,0,정상
2025-04,EQ0046,669.43,40.9,3.27,0,정상
2025-04,EQ0048,391.11,30.9,3.78,0,정상
2025-04,EQ0049,206.7,53.0,3.58,3,경고
2025-04,EQ0051,459.04,23.4,8.98,3,주의
2025-04,EQ0054,397.24,42.9,5.26,2,정상
2025-04,EQ0055,201.67,24.4,1.23,3,정상
2025-04,EQ0057,239.14,21.5,3.59,1,정상
2025-04,EQ0061,649.71,59.0,3.75,3,주의
2025-04,EQ0062,499.84,26.7,8.82,1,경고
2025-04,EQ0064,572.35,34.9,3.82,4,정상
2025-04,EQ0067,560.74,32.7,4.21,2,경고
2025-04,EQ0068,503.35,25.3,6.1,3,주의
2025-04,EQ0070,625.98,56.1,2.27,3,정상
2025-04,EQ0071,659.27,43.8,7.15,3,정상
2025-04,EQ0074,384.2,41.5,6.83,1,정상
2025-04,EQ0075,247.39,34.9,5.87,3,정상
2025-04,EQ0076,243.96,41.6,5.41,1,정상
2025-04,EQ0078,679.39,20.4,7.07,1,주의
2025-04,EQ0081,331.09,43.4,7.71,1,정상
2025-04,EQ0087,517.65,39.1,9.76,1,주의
2025-04,EQ0089,425.99,34.7,1.18,3,주의
2025-04,EQ0092,760.23,58.4,4.96,3,정상
2025-04,EQ0095,375.84,42.7,5.69,3,정상
2025-04,EQ0097,245.12,59.8,4.41,0,주의
2025-04,EQ0098,583.45,56.9,5.26,4,경고
2025-04,EQ0100,790.48,22.6,6.88,2,정상
2025-04,EQ0101,697.54,40.8,6.36,4,주의
2025-04,EQ0102,301.52,50.4,4.28,3,정상
2025-04,EQ0103,385.41,27.6,2.18,1,주의
2025-04,EQ0111,513.08,52.0,8.68,3,정상
2025-04,EQ0112,477.02,20.5,5.23,1,정상
2025-04,EQ0113,468.35,49.5,1.33,4,주의
2025-04,EQ0118,275.12,32.0,9.36,1,주의
2025-04,EQ0120,305.4,51.6,3.27,4,정상
2025-04,EQ0121,399.89,51.6,7.46,2,정상
2025-04,EQ0124,745.99,46.6,8.47,4,정상
2025-04,EQ0125,620.33,26.0,4.59,3,정상
2025-04,EQ0127,723.94,42.7,3.41,1,정상
2025-04,EQ0131,643.82,41.9,7.9,0,경고
2025-04,EQ0133,747.06,56.9,3.36,3,정상
2025-04,EQ0134,429.89,50.1,3.04,2,경고
2025-04,EQ0135,592.05,24.5,5.86,3,정상
2025-04,EQ0138,593.47,50.7,9.3,2,정상
2025-04,EQ0139,731.15,23.3,1.21,1,경고
2025-04,EQ0140,284.04,51.1,9.14,4,주의
2025-04,EQ0145,780.74,48.4,4.29,4,주의
2025-04,EQ0150,366.74,56.4,3.84,4,정상
2025-04,EQ0151,249.16,47.5,9.25,4,정상
2025-04,EQ0154,400.18,49.9,9.61,2,정상
2025-04,EQ0156,549.16,44.3,8.88,4,정상
2025-04,EQ0157,629.19,32.3,3.74,1,경고
2025-04,EQ0158,540.23,23.8,4.79,1,정상
2025-04,EQ0159,521.09,36.1,1.24,3,정상
2025-04,EQ0160,613.65,42.9,6.61,1,정상
2025-04,EQ0161,303.77,25.1,3.34,4,주의
2025-04,EQ0163,445.48,37.2,4.61,0,정상
2025-04,EQ0165,746.63,52.2,8.93,1,정상
2025-04,EQ0167,789.23,23.4,2.43,0,경고
2025-04,EQ0168,471.07,45.5,9.51,4,정상
2025-04,EQ0170,316.28,41.5,7.03,2,주의
2025-04,EQ0172,247.47,44.2,4.69,0,정상
2025-04,EQ0173,399.17,27.5,2.78,1,정상
2025-04,EQ0174,326.33,48.2,3.83,1,주의
2025-04,EQ0175,563.8,55.4,4.38,3,정상
2025-04,EQ0176,208.9,33.0,4.53,1,주의
2025-04,EQ0177,747.0,46.5,3.69,1,정상
2025-04,EQ0179,247.58,45.4,5.6,1,주의
2025-04,EQ0184,540.16,57.8,6.99,0,정상
2025-04,EQ0185,335.73,50.0,2.86,0,정상
2025-04,EQ0187,289.31,53.4,9.51,0,정상
2025-04,EQ0190,259.84,44.9,5.75,2,정상
2025-04,EQ0191,245.41,42.9,2.89,1,주의
2025-04,EQ0193,205.27,21.2,7.72,2,정상
2025-04,EQ0196,686.43,56.6,1.09,0,주의
2025-04,EQ0199,218.9,38.7,7.08,0,주의
2025-04,EQ0200,486.49,58.5,2.73,0,정상
2025-04,EQ0201,647.09,37.6,4.05,2,정상
2025-04,EQ0203,582.22,22.3,1.63,2,정상
2025-04,EQ0206,321.8,22.6,8.21,3,정상
2025-04,EQ0209,782.4,22.0,3.42,1,주의
2025-04,EQ0210,255.16,22.2,1.48,3,정상
2025-04,EQ0211,406.29,56.5,4.58,4,정상
2025-04,EQ0213,594.6,48.9,1.67,2,정상
2025-04,EQ0216,557.25,34.2,5.23,4,정상
2025-04,EQ0217,418.79,45.7,4.5,3,경고
2025-04,EQ0220,723.86,57.6,1.66,2,정상
2025-04,EQ0221,684.42,55.4,2.52,4,주의
2025-04,EQ0223,535.46,35.7,4.68,2,정상
2025-04,EQ0224,306.87,40.3,5.37,2,정상
2025-04,EQ0225,312.85,21.9,6.57,2,주의
2025-04,EQ0227,237.76,22.2,1.77,4,주의
2025-04,EQ0228,765.42,51.0,4.64,3,정상
2025-04,EQ0230,483.19,55.3,6.73,2,정상
2025-04,EQ0231,450.18,32.9,6.64,2,정상
2025-04,EQ0232,354.87,50.2,5.12,1,정상
2025-04,EQ0233,595.42,48.2,3.37,0,정상
2025-04,EQ0236,715.42,43.8,3.09,0,정상
2025-04,EQ0237,559.72,36.6,2.6,4,경고
2025-04,EQ0238,571.5,31.8,8.63,1,정상
2025-04,EQ0240,425.47,22.9,1.5,1,정상
2025-04,EQ0241,660.18,47.7,7.98,4,정상
2025-04,EQ0243,798.14,56.1,1.37,4,주의
2025-04,EQ0244,437.6,44.9,9.95,2,경고
2025-04,EQ0247,772.57,51.9,7.25,4,경고
2025-04,EQ0251,372.79,42.5,8.73,1,정상
2025-04,EQ0255,211.84,36.9,7.74,2,주의
2025-04,EQ0257,418.42,52.6,1.35,0,정상
2025-04,EQ0258,556.99,54.4,9.9,1,주의
2025-04,EQ0259,775.42,23.8,8.12,1,정상
2025-04,EQ0260,415.47,42.2,7.03,2,정상
2025-04,EQ0261,624.65,48.3,3.84,1,경고
2025-04,EQ0262,508.92,27.3,5.97,1,정상
2025-04,EQ0264,754.33,52.4,3.81,0,정상
2025-04,EQ0265,414.86,46.8,5.98,0,경고
2025-04,EQ0267,201.52,54.3,7.14,1,정상
2025-04,EQ0268,298.7,22.7,8.47,4,정상
2025-04,EQ0272,573.06,39.7,1.32,4,주의
2025-04,EQ0274,608.32,49.0,9.06,0,정상
2025-04,EQ0275,490.14,58.7,2.26,0,정상
2025-04,EQ0276,640.79,22.9,6.69,0,정상
2025-04,EQ0282,425.99,51.9,2.98,1,정상
2025-04,EQ0285,611.38,59.3,2.25,1,정상
2025-04,EQ0286,732.14,48.1,9.49,2,주의
2025-04,EQ0287,391.43,26.3,9.91,2,정상
2025-04,EQ0288,248.67,37.4,1.0,3,정상
2025-04,EQ0289,377.21,21.8,1.89,1,주의
2025-04,EQ0294,631.19,26.8,7.68,0,정상
2025-04,EQ0297,447.46,32.0,6.07,0,정상
2025-04,EQ0298,295.29,21.6,2.91,4,정상
2025-04,EQ0300,747.61,43.6,2.42,4,경고
2025-05,EQ0001,277.84,41.3,8.91,4,주의
2025-05,EQ0006,222.59,25.9,3.83,4,정상
2025-05,EQ0007,423.57,56.5,1.49,3,정상
2025-05,EQ0009,500.97,26.0,4.33,1,정상
2025-05,EQ0013,495.01,49.3,6.56,4,정상
2025-05,EQ0014,481.32,36.6,9.06,0,정상
2025-05,EQ0015,335.31,43.5,1.48,1,정상
2025-05,EQ0019,248.89,48.1,2.12,1,주의
2025-05,EQ0022,397.98,41.0,2.69,1,정상
2025-05,EQ0023,696.81,36.3,8.96,0,경고
2025-05,EQ0024,295.03,48.1,7.02,2,정상
2025-05,EQ0025,263.81,56.0,1.22,0,정상
2025-05,EQ0028,772.18,36.9,9.04,2,정상
2025-05,EQ0029,771.22,38.6,2.03,1,정상
2025-05,EQ0030,619.01,43.5,6.0,1,정상
2025-05,EQ0032,236.15,30.2,2.51,3,정상
2025-05,EQ0033,217.62,47.3,1.12,0,정상
2025-05,EQ0034,785.04,29.9,5.33,1,주의
2025-05,EQ0035,390.16,56.0,1.03,3,정상
2025-05,EQ0038,446.48,54.8,5.28,2,주의
2025-05,EQ0039,650.43,27.9,9.49,2,정상
2025-05,EQ0040,272.19,45.2,7.72,4,정상
2025-05,EQ0049,316.22,22.7,6.59,1,정상
2025-05,EQ0051,750.85,43.0,9.19,4,정상
2025-05,EQ0052,264.91,41.0,3.88,4,주의
2025-05,EQ0053,465.02,50.2,6.94,0,정상
2025-05,EQ0054,381.67,47.8,6.98,2,정상
2025-05,EQ0055,622.19,30.1,2.7,2,경고
2025-05,EQ0057,674.34,50.8,8.47,0,정상
2025-05,EQ0059,767.67,56.4,7.93,1,정상
2025-05,EQ0061,241.18,25.6,2.77,1,정상
2025-05,EQ0062,407.5,21.0,1.58,2,주의
2025-05,EQ0064,263.56,50.5,3.8,1,경고
2025-05,EQ0066,273.96,46.8,6.26,3,정상
2025-05,EQ0069,711.99,32.2,4.92,3,정상
2025-05,EQ0071,215.4,58.6,5.48,3,정상
2025-05,EQ0075,722.51,35.7,8.56,2,주의
2025-05,EQ0076,633.46,59.9,6.41,2,정상
2025-05,EQ0077,205.91,58.7,8.06,3,정상
2025-05,EQ0078,222.25,47.2,9.66,4,정상
2025-05,EQ0079,415.76,21.8,3.28,3,주의
2025-05,EQ0082,261.79,37.9,3.68,3,정상
2025-05,EQ0083,578.11,23.5,6.24,4,정상
2025-05,EQ0089,265.34,26.6,2.97,4,정상
2025-05,EQ0092,546.88,36.1,1.55,3,경고
2025-05,EQ0093,730.46,47.6,7.15,4,정상
2025-05,EQ0096,245.53,46.4,8.24,3,정상
2025-05,EQ0097,331.51,37.2,2.64,3,정상
2025-05,EQ0103,634.44,40.5,4.77,4,정상
2025-05,EQ0106,387.31,39.0,2.33,4,정상
2025-05,EQ0108,375.99,33.4,2.45,3,정상
2025-05,EQ0111,295.74,38.8,3.68,4,정상
2025-05,EQ0120,433.3,50.8,5.55,0,정상
2025-05,EQ0123,386.85,59.6,7.54,3,정상
2025-05,EQ0125,515.14,49.0,9.11,3,정상
2025-05,EQ0126,238.64,30.3,3.14,1,정상
2025-05,EQ0130,798.0,37.3,4.23,2,정상
2025-05,EQ0131,257.92,39.7,7.19,4,정상
2025-05,EQ0135,623.39,29.5,9.25,0,주의
2025-05,EQ0139,429.44,36.2,2.38,3,정상
2025-05,EQ0141,678.9,26.2,4.22,4,경고
2025-05,EQ0142,623.72,20.2,1.02,3,정상
2025-05,EQ0143,421.75,21.3,8.36,3,정상
2025-05,EQ0144,395.08,33.7,5.06,1,정상
2025-05,EQ0145,372.15,50.6,2.14,2,경고
2025-05,EQ0146,566.95,30.5,3.14,2,정상
2025-05,EQ0147,382.38,59.1,3.97,1,정상
2025-05,EQ0149,751.45,28.0,1.59,1,정상
2025-05,EQ0150,641.17,55.9,2.26,0,정상
2025-05,EQ0155,369.41,49.3,6.23,1,정상
2025-05,EQ0156,701.24,53.4,3.57,2,정상
2025-05,EQ0157,461.93,25.9,7.1,1,주의
2025-05,EQ0158,485.64,51.2,1.61,0,주의
2025-05,EQ0160,644.93,55.2,5.17,2,정상
2025-05,EQ0161,417.45,55.4,3.98,3,정상
2025-05,EQ0162,550.6,27.5,4.69,4,정상
2025-05,EQ0163,456.46,23.8,1.2,3,정상
2025-05,EQ0164,321.34,28.3,9.11,1,정상
2025-05,EQ0165,752.99,36.2,1.88,3,경고
2025-05,EQ0167,791.88,38.7,2.97,1,정상
2025-05,EQ0173,313.09,53.7,8.22,1,주의
2025-05,EQ0174,392.62,34.9,3.3,2,정상
2025-05,EQ0175,717.13,41.1,2.18,1,정상
2025-05,EQ0176,600.57,20.6,9.54,0,정상
2025-05,EQ0178,725.27,51.2,2.27,0,정상
2025-05,EQ0179,480.27,32.0,9.73,3,주의
2025-05,EQ0183,589.31,46.5,1.69,1,주의
2025-05,EQ0184,360.96,22.1,4.82,4,정상
2025-05,EQ0185,337.68,39.6,9.56,3,경고
2025-05,EQ0186,204.9,21.9,7.29,3,경고
2025-05,EQ0187,752.96,20.3,7.61,0,주의
2025-05,EQ0188,741.28,31.4,2.77,3,주의
2025-05,EQ0189,340.79,31.0,1.59,4,정상
2025-05,EQ0190,678.65,50.5,2.52,4,정상
2025-05,EQ0191,416.0,56.2,8.25,3,주의
2025-05,EQ0192,689.86,56.8,6.65,1,정상
2025-05,EQ0195,684.64,56.5,5.63,3,정상
2025-05,EQ0198,639.25,28.6,7.79,3,정상
2025-05,EQ0207,677.36,54.3,8.52,0,정상
2025-05,EQ0208,744.59,55.6,3.94,0,정상
2025-05,EQ0214,687.75,58.7,3.04,2,정상
2025-05,EQ0215,719.44,54.2,6.17,3,정상
2025-05,EQ0216,686.12,30.8,6.44,3,정상
2025-05,EQ0218,355.11,48.6,1.28,1,정상
2025-05,EQ0221,586.99,39.9,9.05,4,정상
2025-05,EQ0222,352.52,25.7,9.49,3,정상
2025-05,EQ0223,243.79,52.5,5.05,2,정상
2025-05,EQ0227,354.93,40.3,9.76,1,정상
2025-05,EQ0228,639.31,31.1,4.61,0,경고
2025-05,EQ0229,606.97,40.2,5.84,3,주의
2025-05,EQ0235,503.46,26.4,8.16,4,정상
2025-05,EQ0236,333.21,30.1,2.59,3,정상
2025-05,EQ0237,603.92,52.3,4.72,4,정상
2025-05,EQ0238,467.77,25.6,9.83,1,정상
2025-05,EQ0240,270.31,22.8,6.6,2,정상
2025-05,EQ0241,237.06,50.1,6.01,1,주의
2025-05,EQ0242,689.25,35.3,5.53,4,정상
2025-05,EQ0244,277.49,39.3,5.6,4,주의
2025-05,EQ0245,693.71,49.1,5.22,0,정상
2025-05,EQ0246,336.04,22.1,7.06,2,정상
2025-05,EQ0247,407.95,33.9,2.79,0,주의
2025-05,EQ0248,701.74,33.0,7.63,1,경고
2025-05,EQ0249,357.61,41.8,6.17,3,주의
2025-05,EQ0252,726.44,44.5,4.66,2,주의
2025-05,EQ0253,453.12,51.6,6.73,3,정상
2025-05,EQ0255,684.08,28.0,6.02,3,정상
2025-05,EQ0256,616.71,51.2,7.2,4,정상
2025-05,EQ0257,520.86,28.4,4.31,2,정상
2025-05,EQ0258,546.42,20.8,6.4,1,정상
2025-05,EQ0259,488.6,39.6,7.1,0,정상
2025-05,EQ0261,513.0,47.0,6.32,1,정상
2025-05,EQ0262,783.2,53.9,3.05,1,주의
2025-05,EQ0266,714.26,39.6,7.21,4,주의
2025-05,EQ0267,781.03,34.8,4.59,4,주의
2025-05,EQ0268,586.48,20.7,4.41,0,정상
2025-05,EQ0271,257.52,39.8,7.18,3,정상
2025-05,EQ0272,371.14,20.4,3.89,4,경고
2025-05,EQ0274,677.68,40.0,9.67,2,정상
2025-05,EQ0278,512.8,20.7,3.54,3,정상
2025-05,EQ0279,480.67,32.7,4.61,0,정상
2025-05,EQ0281,614.35,48.3,5.92,2,정상
2025-05,EQ0282,753.92,54.9,8.78,1,주의
2025-05,EQ0284,788.24,52.5,3.41,2,정상
2025-05,EQ0286,785.6,39.6,9.44,1,정상
2025-05,EQ0288,694.51,33.0,8.54,4,경고
2025-05,EQ0291,780.47,43.5,2.77,0,정상
2025-05,EQ0292,687.55,50.1,2.75,0,정상
2025-05,EQ0294,704.24,59.3,6.14,0,주의
2025-05,EQ0298,717.56,49.1,5.84,4,주의
2025-05,EQ0299,540.28,30.0,9.85,3,경고
2025-06,EQ0003,552.89,23.7,9.55,3,정상
2025-06,EQ0004,399.21,53.9,9.81,3,정상
2025-06,EQ0005,624.12,31.1,6.71,3,정상
2025-06,EQ0006,745.23,54.3,6.08,2,정상
2025-06,EQ0008,695.48,32.9,4.43,2,정상
2025-06,EQ0010,427.46,40.7,6.27,3,정상
2025-06,EQ0011,749.82,34.6,3.34,0,정상
2025-06,EQ0013,521.18,47.0,2.43,1,주의
2025-06,EQ0018,232.49,56.0,6.88,2,경고
2025-06,EQ0019,442.4,34.5,9.56,1,정상
2025-06,EQ0020,767.96,46.9,5.12,2,정상
2025-06,EQ0021,240.81,44.2,9.43,2,정상
2025-06,EQ0024,758.21,51.6,8.39,1,정상
2025-06,EQ0025,274.48,59.8,5.03,0,정상
2025-06,EQ0026,649.98,57.0,2.95,3,정상
2025-06,EQ0030,374.56,54.6,4.16,2,정상
2025-06,EQ0031,372.56,26.2,2.31,1,정상
2025-06,EQ0033,513.93,41.3,5.43,4,정상
2025-06,EQ0034,728.88,29.3,9.15,4,경고
2025-06,EQ0036,250.18,31.5,5.69,3,경고
2025-06,EQ0039,387.56,49.5,5.53,3,정상
2025-06,EQ0045,598.94,33.0,4.4,0,주의
2025-06,EQ0047,367.66,54.5,3.52,2,정상
2025-06,EQ0049,751.57,26.6,2.7,1,정상
2025-06,EQ0051,401.14,35.0,4.11,2,정상
2025-06,EQ0053,252.66,27.2,5.36,0,정상
2025-06,EQ0054,329.18,48.2,1.73,0,경고
2025-06,EQ0055,441.89,24.9,1.65,4,정상
2025-06,EQ0056,416.08,41.9,1.8,1,경고
2025-06,EQ0057,358.8,23.1,5.35,0,정상
2025-06,EQ0058,596.3,32.0,7.65,1,정상
2025-06,EQ0063,633.2,52.0,5.75,3,경고
2025-06,EQ0064,476.71,56.2,9.18,1,경고
2025-06,EQ0065,461.08,45.9,9.56,0,주의
2025-06,EQ0068,623.87,22.7,2.76,0,정상
2025-06,EQ0071,346.07,42.8,9.31,0,정상
2025-06,EQ0073,365.46,50.6,6.94,1,정상
2025-06,EQ0077,736.42,26.2,9.96,1,주의
2025-06,EQ0078,266.4,30.5,2.18,0,정상
2025-06,EQ0079,313.12,27.3,5.59,4,정상
2025-06,EQ0082,327.01,57.9,1.39,2,경고
2025-06,EQ0083,739.6,50.7,1.73,1,정상
2025-06,EQ0087,323.09,29.1,5.27,0,정상
2025-06,EQ0088,559.79,47.5,8.75,2,경고
2025-06,EQ0094,569.78,46.1,1.54,1,정상
2025-06,EQ0096,472.56,26.9,1.96,2,주의
2025-06,EQ0097,458.15,23.3,2.48,3,정상
2025-06,EQ0099,501.11,39.0,2.55,4,주의
2025-06,EQ0103,682.07,41.0,9.97,3,주의
2025-06,EQ0104,282.83,59.9,6.92,1,정상
2025-06,EQ0111,707.98,44.6,4.81,4,정상
2025-06,EQ0112,370.82,53.6,6.38,0,정상
2025-06,EQ0115,326.74,36.7,8.87,0,주의
2025-06,EQ0116,504.39,29.4,7.24,3,정상
2025-06,EQ0117,453.49,45.7,8.28,3,주의
2025-06,EQ0120,246.54,22.7,7.64,1,정상
2025-06,EQ0122,787.97,24.4,6.96,2,정상
2025-06,EQ0124,762.67,58.8,1.18,1,정상
2025-06,EQ0125,616.42,27.9,9.74,4,정상
2025-06,EQ0127,506.95,55.9,7.06,0,정상
2025-06,EQ0129,475.14,33.4,7.67,1,경고
2025-06,EQ0132,294.11,33.8,9.69,1,주의
2025-06,EQ0133,226.17,50.4,3.3,1,정상
2025-06,EQ0135,368.76,49.2,8.16,3,정상
2025-06,EQ0136,653.35,39.5,1.29,2,정상
2025-06,EQ0139,545.94,39.6,6.43,0,경고
2025-06,EQ0140,461.31,26.3,6.26,3,정상
2025-06,EQ0143,427.46,45.1,3.56,0,정상
2025-06,EQ0145,505.78,29.8,8.68,3,정상
2025-06,EQ0146,731.45,58.9,9.32,0,정상
2025-06,EQ0147,401.9,39.2,4.55,3,주의
2025-06,EQ0148,612.89,34.0,3.2,4,주의
2025-06,EQ0150,729.21,35.7,7.86,4,정상
2025-06,EQ0151,755.35,24.8,8.58,1,정상
2025-06,EQ0152,671.73,46.8,2.06,0,정상
2025-06,EQ0153,322.41,54.8,7.37,3,주의
2025-06,EQ0158,769.87,40.3,7.33,0,경고
2025-06,EQ0159,772.53,48.6,3.5,3,정상
2025-06,EQ0163,649.91,46.9,1.52,2,정상
2025-06,EQ0165,489.8,48.8,5.88,0,주의
2025-06,EQ0167,436.73,32.2,4.69,3,정상
2025-06,EQ0169,559.02,33.1,2.2,4,주의
2025-06,EQ0173,715.97,52.3,7.76,0,주의
2025-06,EQ0176,254.78,37.4,1.31,1,주의
2025-06,EQ0178,354.35,21.0,8.75,0,주의
2025-06,EQ0179,625.91,42.9,3.92,2,정상
2025-06,EQ0184,551.32,58.3,7.19,3,주의
2025-06,EQ0185,306.21,39.1,5.21,2,주의
2025-06,EQ0186,553.08,53.1,3.06,4,정상
2025-06,EQ0189,330.7,44.7,1.93,3,정상
2025-06,EQ0190,582.33,47.4,5.27,0,정상
2025-06,EQ0192,364.61,49.2,6.65,1,주의
2025-06,EQ0193,770.0,48.4,7.8,4,정상
2025-06,EQ0196,788.79,59.7,7.11,4,주의
2025-06,EQ0198,274.36,55.8,7.7,0,정상
2025-06,EQ0199,615.14,48.1,4.77,1,정상
2025-06,EQ0200,646.19,43.5,5.24,1,정상
2025-06,EQ0201,294.72,25.9,6.07,1,경고
2025-06,EQ0202,357.79,33.4,6.45,1,정상
2025-06,EQ0204,670.26,49.8,6.81,4,정상
2025-06,EQ0205,599.79,35.2,7.76,3,정상
2025-06,EQ0206,393.3,54.5,3.16,0,경고
2025-06,EQ0207,219.89,39.0,8.81,3,정상
2025-06,EQ0208,282.69,40.9,6.13,3,정상
2025-06,EQ0210,553.98,26.0,4.14,3,경고
2025-06,EQ0213,792.41,48.3,3.76,4,주의
2025-06,EQ0219,699.5,54.1,8.71,4,정상
2025-06,EQ0220,359.47,43.8,8.67,1,정상
2025-06,EQ0221,460.23,45.0,5.84,1,정상
2025-06,EQ0227,704.88,39.1,3.6,3,정상
2025-06,EQ0229,466.51,58.2,4.44,3,경고
2025-06,EQ0232,287.8,55.1,2.56,2,정상
2025-06,EQ0233,624.06,25.9,7.02,0,정상
2025-06,EQ0234,282.17,46.8,3.51,2,정상
2025-06,EQ0237,246.93,27.1,6.77,0,정상
2025-06,EQ0238,661.02,44.6,2.2,1,정상
2025-06,EQ0241,395.81,26.7,3.87,1,정상
2025-06,EQ0243,346.19,24.7,9.64,2,정상
2025-06,EQ0248,596.9,59.1,2.98,2,정상
2025-06,EQ0250,538.12,48.8,3.59,1,경고
2025-06,EQ0251,525.92,27.0,1.68,0,주의
